f127,0,0.127,0.16,0.317,0.808,2,0
f127,0,0.127,0.162,0.319,0.808,2,0
f127,0,0.128,0.163,0.32,0.808,2,0
f127,0,0.129,0.165,0.322,0.808,2,0
f127,0,0.129,0.167,0.323,0.808,2,0
f127,0,0.13,0.168,0.325,0.808,2,0
f127,0,0.131,0.17,0.327,0.808,2,0
f127,1,0.131,0.171,0.328,0.808,2,0
f127,1,0.132,0.173,0.33,0.808,2,0
f127,1,0.132,0.175,0.331,0.808,2,0
f127,1,0.133,0.176,0.333,0.808,2,0
f127,1,0.142,0.181,0.334,0.808,2,0
f127,1,0.138,0.182,0.336,0.808,2,0
f127,1,0.14,0.182,0.337,0.808,2,0
f127,1,0.139,0.185,0.339,0.808,2,0
f127,1,0.138,0.187,0.341,0.808,2,0
f127,1,0.141,0.188,0.353,0.808,2,0
f127,1,0.146,0.186,0.365,0.808,2,0
f127,1,0.147,0.186,0.365,0.808,2,0
f127,1,0.149,0.186,0.365,0.808,2,0
f127,1,0.15,0.186,0.365,0.808,2,0
f127,1,0.156,0.187,0.365,0.808,2,0
f127,1,0.163,0.189,0.365,0.808,2,0
f127,1,0.16,0.189,0.365,0.808,2,0
f127,1,0.157,0.189,0.365,0.808,2,0
f127,1,0.155,0.189,0.365,0.808,2,0
f127,1,0.152,0.189,0.365,0.808,2,0
f127,1,0.144,0.189,0.365,0.808,2,0
f127,1,0.137,0.189,0.365,0.808,2,0
f127,1,0.157,0.192,0.365,0.808,2,0
f127,1,0.157,0.186,0.365,0.808,2,0
f127,1,0.157,0.179,0.365,0.808,2,0
f127,1,0.157,0.173,0.365,0.808,2,0
f127,1,0.157,0.144,0.365,0.808,2,0
f127,1,0.157,0.144,0.365,0.808,2,0
f127,1,0.157,0.144,0.365,0.808,2,0
f127,1,0.157,0.144,0.365,0.808,2,0
f135,0,0.56,0.102,0.727,0.798,2,0
f135,0,0.545,0.101,0.727,0.798,2,0
f135,0,0.531,0.099,0.727,0.798,2,0
f135,0,0.516,0.098,0.727,0.798,2,0
f135,0,0.504,0.098,0.727,0.798,2,0
f135,0,0.492,0.098,0.727,0.798,2,0
f135,0,0.481,0.097,0.727,0.798,2,0
f135,0,0.469,0.097,0.727,0.798,2,0
f135,0,0.469,0.097,0.727,0.798,2,0
f135,1,0.469,0.097,0.727,0.798,2,0
f135,1,0.469,0.097,0.727,0.798,2,0
f135,1,0.469,0.097,0.727,0.798,2,0
f135,1,0.469,0.097,0.727,0.798,2,0
f135,1,0.469,0.097,0.727,0.798,2,0
f136,0,0.679,0.108,0.912,0.787,2,0
f136,0,0.686,0.117,0.912,0.787,2,0
f136,0,0.693,0.126,0.912,0.787,2,0
f136,0,0.699,0.135,0.912,0.787,2,0
f136,0,0.705,0.136,0.912,0.761,2,0
f136,0,0.71,0.138,0.912,0.735,2,0
f136,0,0.716,0.139,0.912,0.709,2,0
f136,0,0.702,0.141,0.912,0.709,2,0
f136,0,0.704,0.142,0.912,0.695,2,0
f136,0,0.704,0.12,0.912,0.691,2,0
f136,1,0.704,0.11,0.912,0.683,2,0
f136,1,0.704,0.1,0.912,0.675,2,0
f136,1,0.703,0.1,0.912,0.668,2,0
f136,1,0.701,0.1,0.912,0.67,2,0
f136,1,0.699,0.1,0.912,0.672,2,0
f136,1,0.698,0.1,0.912,0.674,2,0
f136,1,0.696,0.1,0.912,0.674,2,0
f136,1,0.695,0.1,0.912,0.675,2,0
f136,1,0.695,0.1,0.912,0.675,2,0
f136,1,0.695,0.1,0.912,0.675,2,0
f137,0,0.066,0.368,0.114,0.579,2,0
f137,0,0.062,0.368,0.114,0.579,2,0
f137,0,0.058,0.368,0.114,0.579,2,0
f137,0,0.055,0.368,0.114,0.579,2,0
f137,0,0.051,0.368,0.114,0.579,2,0
f137,0,0.046,0.369,0.114,0.579,2,0
f137,0,0.041,0.37,0.114,0.579,2,0
f137,0,0.041,0.369,0.116,0.579,2,0
f137,0,0.041,0.369,0.118,0.579,2,0
f137,0,0.041,0.368,0.119,0.579,2,0
f137,0,0.041,0.367,0.121,0.579,2,0
f137,0,0.041,0.367,0.122,0.579,2,0
f137,0,0.041,0.366,0.124,0.579,2,0
f137,0,0.041,0.365,0.126,0.579,2,0
f137,0,0.041,0.365,0.129,0.579,2,0
f137,0,0.041,0.364,0.133,0.579,2,0
f137,0,0.041,0.364,0.137,0.579,2,0
f137,0,0.043,0.364,0.137,0.579,2,0
f137,0,0.044,0.364,0.137,0.579,2,0
f137,0,0.046,0.364,0.137,0.579,2,0
f137,0,0.047,0.364,0.137,0.579,2,0
f137,0,0.049,0.364,0.137,0.579,2,0
f137,0,0.049,0.362,0.144,0.579,2,0
f137,0,0.049,0.362,0.148,0.579,2,0
f137,1,0.052,0.362,0.148,0.579,2,0
f137,1,0.055,0.362,0.148,0.579,2,0
f137,1,0.059,0.362,0.153,0.579,2,0
f137,1,0.062,0.363,0.158,0.579,2,0
f137,1,0.065,0.364,0.163,0.579,2,0
f137,1,0.066,0.365,0.163,0.579,2,0
f137,1,0.068,0.367,0.163,0.579,2,0
f137,1,0.068,0.367,0.169,0.579,2,0
f137,1,0.068,0.367,0.176,0.579,2,0
f137,1,0.074,0.367,0.181,0.599,2,0
f137,1,0.081,0.368,0.186,0.618,2,0
f137,1,0.087,0.368,0.191,0.638,2,0
f137,1,0.087,0.368,0.191,0.638,2,0
f137,1,0.087,0.368,0.191,0.638,2,0
f137,1,0.087,0.368,0.191,0.638,2,0
f137,1,0.087,0.368,0.191,0.638,2,0
f137,1,0.087,0.368,0.191,0.638,2,0
f137,1,0.087,0.368,0.191,0.638,2,0
f137,1,0.087,0.368,0.191,0.638,2,0
f137,1,0.087,0.368,0.191,0.638,2,0
f137,1,0.087,0.368,0.191,0.638,2,0
f137,1,0.087,0.368,0.191,0.638,2,0
f137,1,0.087,0.368,0.191,0.638,2,0
f137,1,0.087,0.368,0.191,0.638,2,0
f139,0,0.28,0.317,0.329,0.513,2,0
f139,0,0.28,0.317,0.333,0.513,2,0
f139,0,0.28,0.318,0.338,0.513,2,0
f139,0,0.28,0.317,0.344,0.513,2,0
f139,0,0.28,0.316,0.35,0.513,2,0
f139,0,0.284,0.316,0.35,0.513,2,0
f139,0,0.287,0.316,0.353,0.513,2,0
f139,0,0.295,0.318,0.357,0.513,2,0
f139,0,0.295,0.318,0.367,0.513,2,0
f139,0,0.295,0.318,0.377,0.513,2,0
f139,1,0.299,0.318,0.379,0.513,2,0
f139,1,0.303,0.318,0.381,0.513,2,0
f139,1,0.307,0.319,0.383,0.513,2,0
f139,1,0.311,0.319,0.385,0.513,2,0
f139,1,0.315,0.319,0.387,0.513,2,0
f139,1,0.319,0.319,0.39,0.513,2,0
f139,1,0.319,0.318,0.395,0.513,2,0
f139,1,0.319,0.318,0.399,0.513,2,0
f139,1,0.319,0.318,0.405,0.525,2,0
f139,1,0.319,0.318,0.411,0.536,2,0
f139,1,0.316,0.319,0.411,0.536,2,0
f139,1,0.313,0.321,0.411,0.536,2,0
f139,1,0.31,0.322,0.411,0.536,2,0
f139,1,0.307,0.324,0.411,0.536,2,0
f139,1,0.307,0.326,0.436,0.562,2,0
f139,1,0.307,0.326,0.441,0.568,2,0
f139,1,0.307,0.326,0.446,0.574,2,0
f139,1,0.307,0.326,0.45,0.575,2,0
f139,1,0.307,0.326,0.455,0.576,2,0
f139,1,0.307,0.326,0.459,0.576,2,0
f139,1,0.307,0.326,0.463,0.576,2,0
f139,1,0.307,0.326,0.463,0.576,2,0
f139,1,0.307,0.326,0.463,0.576,2,0
f139,1,0.307,0.326,0.463,0.576,2,0
f140,0,0.673,0.2,0.955,0.662,2,0
f140,0,0.673,0.195,0.946,0.662,2,0
f140,0,0.673,0.19,0.936,0.662,2,0
f140,0,0.673,0.185,0.926,0.662,2,0
f140,0,0.673,0.18,0.917,0.662,2,0
f140,0,0.673,0.175,0.907,0.662,2,0
f140,0,0.673,0.171,0.897,0.662,2,0
f140,0,0.673,0.166,0.888,0.662,2,0
f140,0,0.673,0.161,0.878,0.662,2,0
f140,0,0.673,0.156,0.868,0.662,2,0
f140,0,0.673,0.151,0.859,0.662,2,0
f140,0,0.673,0.146,0.849,0.662,2,0
f140,0,0.65,0.144,0.838,0.662,2,0
f140,0,0.627,0.143,0.827,0.662,2,0
f140,0,0.604,0.141,0.815,0.662,2,0
f140,0,0.601,0.141,0.815,0.662,2,0
f140,0,0.599,0.141,0.815,0.662,2,0
f140,0,0.596,0.141,0.815,0.662,2,0
f140,0,0.594,0.141,0.815,0.662,2,0
f140,0,0.596,0.141,0.815,0.662,2,0
f140,0,0.597,0.14,0.815,0.662,2,0
f140,0,0.599,0.139,0.815,0.662,2,0
f140,0,0.601,0.139,0.815,0.662,2,0
f140,0,0.603,0.138,0.815,0.662,2,0
f140,1,0.604,0.137,0.815,0.662,2,0
f140,1,0.606,0.137,0.815,0.662,2,0
f140,1,0.606,0.13,0.815,0.662,2,0
f140,1,0.606,0.124,0.815,0.662,2,0
f140,1,0.606,0.117,0.815,0.662,2,0
f140,1,0.606,0.111,0.815,0.662,2,0
f140,1,0.606,0.104,0.815,0.662,2,0
f140,1,0.606,0.097,0.815,0.662,2,0
f140,1,0.606,0.094,0.815,0.662,2,0
f140,1,0.606,0.091,0.815,0.662,2,0
f140,1,0.606,0.088,0.815,0.662,2,0
f140,1,0.606,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f140,1,0.59,0.086,0.815,0.662,2,0
f147,0,0.087,0.241,0.334,0.997,2,0
f147,0,0.084,0.242,0.334,0.997,2,0
f147,0,0.082,0.242,0.334,0.997,2,0
f147,0,0.079,0.242,0.334,0.997,2,0
f147,0,0.077,0.243,0.334,0.997,2,0
f147,0,0.077,0.227,0.334,0.997,2,0
f147,0,0.077,0.211,0.334,0.997,2,0
f147,0,0.077,0.195,0.334,0.997,2,0
f147,0,0.077,0.179,0.334,0.997,2,0
f147,0,0.073,0.18,0.331,0.997,2,0
f147,0,0.07,0.18,0.327,0.998,2,0
f147,0,0.067,0.181,0.324,0.998,2,0
f147,0,0.063,0.181,0.321,0.998,2,0
f147,0,0.063,0.186,0.321,0.998,2,0
f147,0,0.063,0.191,0.321,0.998,2,0
f147,0,0.063,0.196,0.321,0.998,2,0
f147,0,0.063,0.201,0.321,0.998,2,0
f147,0,0.063,0.206,0.321,0.998,2,0
f147,0,0.063,0.207,0.321,0.998,2,0
f147,0,0.063,0.208,0.321,0.998,2,0
f147,0,0.063,0.208,0.321,0.998,2,0
f147,0,0.063,0.245,0.321,0.998,2,0
f147,0,0.063,0.283,0.321,0.998,2,0
f147,0,0.063,0.265,0.321,0.998,2,0
f147,0,0.063,0.247,0.321,0.998,2,0
f147,0,0.063,0.247,0.321,0.998,2,0
f147,0,0.063,0.245,0.321,0.998,2,0
f147,0,0.063,0.244,0.321,0.998,2,0
f147,0,0.063,0.242,0.321,0.998,2,0
f147,0,0.063,0.216,0.321,0.998,2,0
f147,1,0.063,0.191,0.321,0.998,2,0
f147,1,0.063,0.196,0.321,0.998,2,0
f147,1,0.063,0.202,0.321,0.998,2,0
f147,1,0.063,0.208,0.321,0.998,2,0
f147,1,0.063,0.213,0.321,0.998,2,0
f147,1,0.063,0.219,0.321,0.998,2,0
f147,1,0.06,0.221,0.317,0.999,2,0
f147,1,0.056,0.221,0.313,0.999,2,0
f147,1,0.052,0.287,0.309,1,2,0
f147,1,0.052,0.274,0.309,1,2,0
f147,1,0.052,0.261,0.309,1,2,0
f147,1,0.052,0.248,0.309,1,2,0
f147,1,0.052,0.235,0.309,1,2,0
f147,1,0.053,0.227,0.31,1,2,0
